"","logFC","logCPM","LR","PValue","FDR","gene_name","gene_type"
"ENSG00000265206",1.00593973448135,0.72904380603052,36.3430581229968,1.65467522195994e-09,3.22583110488043e-09,"AC004687.1","lncRNA"
"ENSG00000265215",-1.75693472395744,-4.02631616983843,38.4022555045968,5.75658256230062e-10,1.15220259494791e-09,"MIR4269","miRNA"
"ENSG00000265321",1.99056170930861,-1.83653052343152,215.203188268952,1.00633363992195e-48,9.63127460582811e-48,"MIR4263","miRNA"
"ENSG00000265345",1.18040541553825,-4.51799183735854,12.2004568637059,0.000477778136761478,0.000667650276367146,"MIR5188","miRNA"
"ENSG00000265369",1.52616106308401,1.81158366955147,29.1940826826592,6.54788737177055e-08,1.16657419790267e-07,"PCAT18","lncRNA"
"ENSG00000265462",1.65049856577931,-4.52326200462807,26.3100208078815,2.90776042637087e-07,4.98163084026032e-07,"MIR3680-1","miRNA"
"ENSG00000265480",3.40982917518924,-2.61578950252826,173.312600934942,1.39862468594696e-39,1.01037683331094e-38,"KRT18P55","transcribed_unprocessed_pseudogene"
"ENSG00000265496",1.06762336230853,-3.60443790807909,35.4503794216494,2.61631416062403e-09,5.05159450633258e-09,"AC100778.3","lncRNA"
"ENSG00000265531",1.88992758714694,-1.31008472341886,156.223508515141,7.56530094648696e-36,4.81439461537449e-35,"FCGR1CP","unprocessed_pseudogene"
"ENSG00000265612",1.81491467432575,-3.73059929803801,18.2710059304094,1.91601335332191e-05,2.94058072677188e-05,"MIR4539","miRNA"
"ENSG00000265660",1.48714058069904,0.200106884852168,81.3068237254511,1.93258121897439e-19,6.29719289610682e-19,"MIR4664","miRNA"
"ENSG00000265688",1.58113303035582,3.53848574583636,261.406190920232,8.47233695867718e-59,1.08220649888015e-57,"MAFG-DT","lncRNA"
"ENSG00000265724",1.23860708591745,-4.52711964432444,16.1154858360136,5.95947344897402e-05,8.8563451140753e-05,"MIR4284","miRNA"
"ENSG00000265766",6.01105918110281,1.48599235753649,99.8707683977223,1.62672568067273e-23,6.31679960213451e-23,"CXADRP3","transcribed_processed_pseudogene"
"ENSG00000265787",1.68326068901156,0.862041440843069,47.8209757294078,4.66969163327003e-12,1.04824876633597e-11,"CYP4F35P","transcribed_unprocessed_pseudogene"
"ENSG00000265871",1.74368652792869,-4.26678740057437,31.8362826813279,1.67730052589749e-08,3.09134902746201e-08,"MIR3174","miRNA"
"ENSG00000265929",4.25601040838121,-1.8812294684925,43.8973367707787,3.46059435813422e-11,7.40606681538381e-11,"MIR5195","miRNA"
"ENSG00000265933",4.98849477382763,1.37896538544883,39.113215881976,3.99927618260722e-10,8.07096553975724e-10,"LINC00668","lncRNA"
"ENSG00000265962",4.42148452298623,-0.720851244066164,72.6411737009073,1.55500778936307e-17,4.61158992420963e-17,"GACAT2","lncRNA"
"ENSG00000265972",-1.73483775824898,9.42436495177621,459.494949995594,6.19154450826296e-102,1.80247874080103e-100,"TXNIP","protein_coding"
"ENSG00000266017",1.98843167477072,-0.26038455307022,82.1516633873814,1.26034752639356e-19,4.13647627499688e-19,"MIR4477B","miRNA"
"ENSG00000266019",6.72074981433371,0.0237219248507865,45.8676914853803,1.2651539076304e-11,2.77579605942979e-11,"MIR3609","miRNA"
"ENSG00000266104",1.96639099627053,-3.85397725471601,59.3716099614869,1.30538795305396e-14,3.34185483978442e-14,"MIR4326","miRNA"
"ENSG00000266146",3.96588906984125,-1.99773286250338,34.2003523183796,4.97199512101885e-09,9.44199832883581e-09,"MIR5190","miRNA"
"ENSG00000266174",4.26919103282534,-3.37955080036341,140.978773156466,1.62623691659538e-32,9.13324245844885e-32,"MIR4666A","miRNA"
"ENSG00000266200",4.14968486200659,-1.19016204324616,103.580098684013,2.50076626182064e-24,1.00759028995686e-23,"PNLIPRP2","polymorphic_pseudogene"
"ENSG00000266232",1.86056713629317,-3.82945006739638,41.0306229735313,1.49862607156345e-10,3.09778524012771e-10,"MIR3178","miRNA"
"ENSG00000266235",1.03104136375424,-2.46245679768392,34.4615961396814,4.34744949819277e-09,8.29067290401349e-09,"MIR3176","miRNA"
"ENSG00000266256",1.31203333305836,-0.123532775698191,36.8196515406498,1.29577522791587e-09,2.54240979986913e-09,"LINC00683","lncRNA"
"ENSG00000266265",-2.06580728602347,-1.32415575499529,173.053025387004,1.59363595883011e-39,1.14955138228481e-38,"KLF14","protein_coding"
"ENSG00000266297",1.28726652193849,-4.09758043481326,14.961661853331,0.000109717833321936,0.000160351141836083,"MIR744","miRNA"
"ENSG00000266307",1.92509710873294,-3.89836068383631,11.7175710597838,0.000619127122568858,0.000857675747564317,"MIR5093","miRNA"
"ENSG00000266315",2.03927729139236,-3.30382902594528,56.3239720844297,6.14615048197096e-14,1.52229416064563e-13,"MIR4668","miRNA"
"ENSG00000266402",1.94016979053413,-0.163937109535959,163.168034961196,2.29885657118265e-37,1.53822289608636e-36,"SNHG25","lncRNA"
"ENSG00000266524",-3.27641662813812,1.73316260173917,435.245189140624,1.17297556224703e-96,3.1085446116343e-95,"GDF10","protein_coding"
"ENSG00000266533",3.00956718353692,-2.65909471906667,24.4777436057736,7.51731973290837e-07,1.25675256184433e-06,"MIR3619","miRNA"
"ENSG00000266618",1.57357074019322,-4.49806624760694,23.0116432176947,1.61023228579374e-06,2.63133216608637e-06,"MIR4742","miRNA"
"ENSG00000266676",-1.09556944520985,-4.12751919402341,24.0165084387456,9.55132481161486e-07,1.58403699048166e-06,"MIR4297","miRNA"
"ENSG00000266714",-1.1248206869417,5.6796984200717,136.134836210425,1.86430829520493e-31,1.00202075772863e-30,"MYO15B","protein_coding"
"ENSG00000266835",1.56533598398232,-0.155001937744674,168.114759353973,1.90956741645799e-38,1.32360030056905e-37,"GAPLINC","lncRNA"
"ENSG00000266964",-4.04811744760604,0.9379419536154,1878.44133873258,0,0,"FXYD1","protein_coding"
"ENSG00000267014",-2.18750648571855,-4.15291748063307,61.28811556244,4.93047508519856e-15,1.2931143812935e-14,"LINC01532","lncRNA"
"ENSG00000267107",-1.57741431201063,2.43729384676651,435.563636543066,9.99956004926685e-97,2.65362474504694e-95,"PCAT19","lncRNA"
"ENSG00000267270",1.02960045776474,1.98372193597164,64.9172968693035,7.81084334120964e-16,2.13346169122384e-15,"PARD6G-AS1","lncRNA"
"ENSG00000267272",-2.10685485166273,1.2746195759491,549.111590565745,1.96451593176101e-121,8.17012436012762e-120,"LINC01140","lncRNA"
"ENSG00000267280",-1.11231196702455,0.0507884141174747,82.6904457315068,9.59639800922153e-20,3.16660029047312e-19,"TBX2-AS1","lncRNA"
"ENSG00000267296",-1.35793043846311,2.27375707233227,218.424401466247,1.99557154765211e-49,1.95497855534678e-48,"CEBPA-DT","lncRNA"
"ENSG00000267339",-2.94805450518094,-4.32751515808597,144.737456363914,2.45109338423007e-33,1.41823128031467e-32,"LINC00906","lncRNA"
"ENSG00000267365",-1.70199659549484,-0.7179692282093,290.800423793167,3.32776025927003e-65,4.95102699138535e-64,"KCNJ2-AS1","lncRNA"
"ENSG00000267519",-1.80069286578573,3.84058396210688,421.641549771015,1.07187757686328e-93,2.68038104316901e-92,"AC020916.1","lncRNA"
"ENSG00000267532",-1.78861901891771,0.694356734532035,539.39633468884,2.55128372009271e-119,1.00734390608114e-117,"MIR497HG","lncRNA"
"ENSG00000267535",1.02695064106804,-4.02074453777815,11.5321787084472,0.000684018038405287,0.000944082354875115,"LINC00868","lncRNA"
"ENSG00000267603",-3.64222961208654,-3.10517130575335,139.227139809417,3.92847175140149e-32,2.17067539691462e-31,"LINC01028","lncRNA"
"ENSG00000267690",1.41149551896558,0.245712192401231,31.0409109432719,2.52646634331168e-08,4.6119537694239e-08,"LDLRAD4-AS1","lncRNA"
"ENSG00000267712",1.87553374600025,-3.83242090900129,23.8334757711179,1.05039712640864e-06,1.73744877464387e-06,"LINC01539","lncRNA"
"ENSG00000267719",2.08691775324607,-4.08938868291327,35.2106862089,2.95895427064856e-09,5.69512562157097e-09,"LINC02078","lncRNA"
"ENSG00000267757",1.32269248715925,-4.36959124139879,19.121976737199,1.22624732113556e-05,1.90459898062981e-05,"EML2-AS1","lncRNA"
"ENSG00000267795",2.41847656749951,5.61267825549995,219.178510595138,1.3663843140869e-49,1.34943423019064e-48,"SMIM22","protein_coding"
"ENSG00000267909",1.26966499591625,-0.331855488572101,29.668806582348,5.12529602334989e-08,9.19254243084502e-08,"CCDC177","protein_coding"
"ENSG00000268089",6.34868653881713,2.19094204699456,134.787359323111,3.67492008283058e-31,1.94833694524628e-30,"GABRQ","protein_coding"
"ENSG00000268095",1.34855907744395,-3.12846560418215,48.0159578680145,4.22764309314516e-12,9.52636073611325e-12,"ZNF649-AS1","lncRNA"
"ENSG00000268388",1.27046179760395,-2.66135926786094,13.0730759277917,0.000299570783225111,0.000424214326034978,"FENDRR","lncRNA"
"ENSG00000268654",2.49929262940699,-1.72970823063782,42.6330008816533,6.60358249930919e-11,1.39261408421479e-10,"MIMT1","lncRNA"
"ENSG00000268658",1.87830640162761,-0.105071448577871,123.500987610973,1.08332333837508e-28,5.23413963710822e-28,"LINC00664","lncRNA"
"ENSG00000268869",1.91243888559722,-1.40166416879278,61.7893437999078,3.8223731488788e-15,1.00886858279947e-14,"ESPNP","transcribed_unprocessed_pseudogene"
"ENSG00000268916",6.1563712679231,-1.57295430862419,69.7655794000677,6.6788248428503e-17,1.92337927889849e-16,"CSAG3","protein_coding"
"ENSG00000268964",5.97541420041646,-1.57369298039161,75.7298345182446,3.25255892017139e-18,1.00096500059866e-17,"ERVV-2","protein_coding"
"ENSG00000269058",2.91728159138157,-3.43605543388171,53.38979241717,2.73514375398936e-13,6.55956952189382e-13,"CALR3","protein_coding"
"ENSG00000269067",-1.37364609504872,-1.77100398966929,56.318181494793,6.16427769776554e-14,1.52659010277954e-13,"ZNF728","protein_coding"
"ENSG00000269113",-1.72593868773317,2.89446969447542,206.238373701481,9.09035079907735e-47,8.24685080632576e-46,"TRABD2B","protein_coding"
"ENSG00000269235",2.66275783654256,0.527333202554155,107.822917571208,2.93898242747304e-25,1.23252746179019e-24,"ZNF350-AS1","lncRNA"
"ENSG00000269313",1.26389196331105,2.36694825121549,174.484363816692,7.75906319639078e-40,5.6449282971131e-39,"MAGIX","protein_coding"
"ENSG00000269343",1.05835503306125,4.37288455997951,121.336174831807,3.22567765677067e-28,1.53455713891005e-27,"ZNF587B","protein_coding"
"ENSG00000269404",2.54938225638534,2.69456434293249,74.2088335505582,7.02751283917507e-18,2.12152357108977e-17,"SPIB","protein_coding"
"ENSG00000269416",4.6415080126791,0.532056173949325,147.095692405376,7.47846444977563e-34,4.4175484280095e-33,"LINC01224","lncRNA"
"ENSG00000269420",2.67470391987723,-2.03836725790417,141.629837397569,1.17171012244162e-32,6.61960363975023e-32,"PLA2G4C-AS1","lncRNA"
"ENSG00000269526",4.2016528084389,-1.97114299164011,73.8790105421854,8.30547646986878e-18,2.49843180975926e-17,"ERVV-1","protein_coding"
"ENSG00000269793",1.47396431186032,-0.84743458919023,31.6888990537318,1.8095357384664e-08,3.3294023751332e-08,"ZIM2-AS1","lncRNA"
"ENSG00000269821",1.26008517680184,3.62755720009004,54.0489994342834,1.95551666166472e-13,4.72643773057872e-13,"KCNQ1OT1","lncRNA"
"ENSG00000269842",1.66824174323173,-3.69233026913205,28.7541449804648,8.21738588490687e-08,1.45603299132548e-07,"AC011453.1","lncRNA"
"ENSG00000269855",1.06700124953161,-1.53610389935566,19.9269707047004,8.04572520493838e-06,1.26343990115388e-05,"RNF225","protein_coding"
"ENSG00000269891",2.35254150740299,-3.60461267397022,23.0900529143195,1.54588374407553e-06,2.52914464252586e-06,"ARHGAP19-SLIT1","protein_coding"
"ENSG00000269897",2.98672430003545,-3.12631290425069,66.6271552512051,3.28035914483467e-16,9.13526629354657e-16,"COMMD3-BMI1","protein_coding"
"ENSG00000269900",6.70018094382715,0.390319104190309,29.8834320833324,4.58816745823106e-08,8.24888987674412e-08,"RMRP","lncRNA"
"ENSG00000269959",1.84747910732115,-1.22501627511845,108.253197250986,2.36544815130023e-25,9.95857245653162e-25,"SPACA6P-AS","lncRNA"
"ENSG00000269964",1.15842381916316,-0.621086889924648,16.3491641869332,5.26793897549073e-05,7.85859653666897e-05,"MEI4","protein_coding"
"ENSG00000270066",3.99059593298769,-3.24581362938419,27.84847709413,1.31197295633221e-07,2.29671805001434e-07,"AL356488.2","lncRNA"
"ENSG00000270136",1.34324622477753,-4.25680425792181,22.2112414191763,2.44239591887284e-06,3.95179862278015e-06,"MICOS10-NBL1","protein_coding"
"ENSG00000270141",1.62634898479763,-3.56183418915807,14.719831962518,0.000124727419011196,0.000181634187532729,"TERC","lncRNA"
"ENSG00000270276",2.42305832275878,-4.36830122534643,42.2199520166548,8.15636240743713e-11,1.71027573378909e-10,"H4C15","protein_coding"
"ENSG00000270379",1.29177910202016,-2.66810641022433,42.8358947660006,5.95297693936152e-11,1.25867550354739e-10,"HEATR9","protein_coding"
"ENSG00000270419",-1.08741666377242,-1.09129344647524,102.476863559984,4.36435149415193e-24,1.73905364440109e-23,"CAHM","lncRNA"
"ENSG00000120055",1.36325336489756,0.326082672771951,162.517306541419,3.18913678068303e-37,2.12155910324769e-36,"C10orf95","protein_coding"
"ENSG00000120075",2.10082455348851,2.70522771862793,70.3297106569712,5.0176272590848e-17,1.45335342572689e-16,"HOXB5","protein_coding"
"ENSG00000120094",2.71334131769462,-1.87139078111386,61.7674955458683,3.86502100989085e-15,1.01971100768188e-14,"HOXB1","protein_coding"
"ENSG00000120129",-2.01320518411473,7.71386098222583,384.986188897403,1.02189886839821e-85,2.21961441292953e-84,"DUSP1","protein_coding"
"ENSG00000120156",-1.7045018576565,3.91496871208668,468.95852838668,5.40009108532987e-104,1.63554000961738e-102,"TEK","protein_coding"
"ENSG00000120160",-1.01546665815255,-3.78447078121336,20.6922754352108,5.39331371375136e-06,8.55326319104971e-06,"EQTN","protein_coding"
"ENSG00000120162",-1.34234877197002,3.95617211618944,197.991171524866,5.73078408073372e-45,4.90473644118961e-44,"MOB3B","protein_coding"
"ENSG00000120210",1.75252857726583,-2.74709168356089,16.0362336285051,6.21417877217869e-05,9.2208107228106e-05,"INSL6","protein_coding"
"ENSG00000120251",3.88856495294304,4.44024991280607,74.0152246565096,7.75168630416643e-18,2.33436222576449e-17,"GRIA2","protein_coding"
"ENSG00000120279",-1.68482775557541,3.96384634726421,562.320959905554,2.6286576715321e-124,1.13937706407186e-122,"MYCT1","protein_coding"
"ENSG00000120289",2.23752131404578,-1.50588401421903,13.1475102729464,0.000287901542803319,0.000408342029695952,"MAGEB4","protein_coding"
"ENSG00000120318",-1.19385291806425,4.19451786127359,386.612756076242,4.52160389337635e-86,9.88720671976521e-85,"ARAP3","protein_coding"
"ENSG00000120322",1.16465249208388,1.16392590935408,30.5602382484094,3.23659355734195e-08,5.87636203443681e-08,"PCDHB8","protein_coding"
"ENSG00000120329",1.40102818221071,-3.69825088679765,33.0542013321874,8.96251722720026e-09,1.67751557927781e-08,"SLC25A2","protein_coding"
"ENSG00000120334",1.68966750784913,3.41010616948324,427.439567316896,5.8636740704119e-95,1.4950452646194e-93,"CENPL","protein_coding"
"ENSG00000120436",1.81320908360488,-2.24224359948519,95.4981968848742,1.4802605198341e-22,5.51738609580816e-22,"GPR31","protein_coding"
"ENSG00000120471",-2.18071943034956,0.0560185301742648,288.207916082337,1.22191018511755e-64,1.79333018515559e-63,"TP53AIP1","protein_coding"
"ENSG00000120498",2.17118355676539,-0.978551416188776,140.921139425758,1.67411926554673e-32,9.39674712934935e-32,"TEX11","protein_coding"
"ENSG00000120539",1.0518682025592,4.22009113368054,183.935555631344,6.70160673308084e-42,5.19740911843903e-41,"MASTL","protein_coding"
"ENSG00000120563",3.10731606073346,-4.0563686772082,42.3705461938916,7.55188034546292e-11,1.58710727441282e-10,"LYZL1","protein_coding"
"ENSG00000120645",-2.52607582752458,1.82862719300734,574.723651031046,5.26990755553833e-127,2.43001292838712e-125,"IQSEC3","protein_coding"
"ENSG00000120659",-1.32285407346484,1.27467580699739,52.0074439496934,5.5290628767259e-13,1.30404318513348e-12,"TNFSF11","protein_coding"
"ENSG00000120669",1.01402840837875,-1.20391380501215,20.2236120223849,6.88972670778847e-06,1.08689841018614e-05,"SOHLH2","protein_coding"
"ENSG00000120693",-1.21123463731121,2.52976402634528,252.575816051055,7.12688623908859e-57,8.73726688205047e-56,"SMAD9","protein_coding"
"ENSG00000120729",-3.94050601940937,0.617965208676388,806.057171177355,2.60093345114741e-177,2.52394064500647e-175,"MYOT","protein_coding"
"ENSG00000120738",-2.86532953536269,8.73190193113459,634.749326477015,4.63332188414749e-140,2.77217617638947e-138,"EGR1","protein_coding"
"ENSG00000120833",-1.25684115032339,4.46314259190901,108.855060135731,1.74597430190373e-25,7.40492036499939e-25,"SOCS2","protein_coding"
"ENSG00000120903",-1.29214751860862,-1.42689064505505,14.6013942717675,0.000132816240306778,0.00019288791919728,"CHRNA2","protein_coding"
"ENSG00000120907",-4.38047035586588,-0.48476926887416,985.439103608199,2.62605061275085e-216,3.97062924044228e-214,"ADRA1A","protein_coding"
"ENSG00000120949",-1.55747856111509,1.35427973097496,245.751683378668,2.19099922600208e-55,2.5759758832532e-54,"TNFRSF8","protein_coding"
"ENSG00000120992",1.09990001919804,6.58183694341125,190.62062615533,2.32735639794244e-43,1.89225037690151e-42,"LYPLA1","protein_coding"
"ENSG00000121101",2.50386635149432,2.13436755613798,117.259845497289,2.51817329966859e-27,1.15460672802153e-26,"TEX14","protein_coding"
"ENSG00000121152",3.1496126299222,4.01983579209411,512.518106982728,1.79617772377306e-113,6.30115944284057e-112,"NCAPH","protein_coding"
"ENSG00000121211",3.32433350862915,1.95686029843933,394.514922174445,8.60969047132226e-88,1.91922300163589e-86,"MND1","protein_coding"
"ENSG00000121335",2.99804120869752,-3.41905874458635,20.1109057769455,7.30787812261682e-06,1.15165357341554e-05,"PRB2","protein_coding"
"ENSG00000121380",1.26382753239615,1.47690324165105,37.5684689415086,8.82597455503455e-10,1.74878742072276e-09,"BCL2L14","protein_coding"
"ENSG00000121410",1.22538603298715,-0.583815218426893,155.592475188788,1.03925308920033e-35,6.59207528613084e-35,"A1BG","protein_coding"
"ENSG00000121446",2.07176206162523,-4.14147299778078,22.8621525858488,1.7404539050089e-06,2.83961132724371e-06,"RGSL1","protein_coding"
"ENSG00000121454",1.07692085615362,1.32331811222831,72.5222759114838,1.65157166059709e-17,4.89424266787394e-17,"LHX4","protein_coding"
"ENSG00000121570",1.4697037670787,-3.31375260068829,48.6920837399598,2.99472771817837e-12,6.81032577160651e-12,"DPPA4","protein_coding"
"ENSG00000121594",2.91772211273268,0.389507081461136,367.844312447086,5.51515550286065e-82,1.11938718088759e-80,"CD80","protein_coding"
"ENSG00000121621",3.00039350155297,3.54708826559964,485.150175321974,1.61841292475618e-107,5.19196448969888e-106,"KIF18A","protein_coding"
"ENSG00000121671",-1.2574852171738,5.86284208927913,489.613092080821,1.72981213629109e-108,5.59535418214886e-107,"CRY2","protein_coding"
"ENSG00000121690",1.62370486412902,0.826656871949613,166.859168349776,3.59080746288559e-38,2.46615139308392e-37,"DEPDC7","protein_coding"
"ENSG00000121691",-1.78199859090478,6.63517417375925,1040.16423703669,3.34332324162042e-228,5.72030875682511e-226,"CAT","protein_coding"
"ENSG00000121742",1.90003625933488,0.847035783624172,23.7946417107339,1.07180415736718e-06,1.77135571000228e-06,"GJB6","protein_coding"
"ENSG00000121743",3.08091210490758,-1.40690028815823,170.491663606684,5.77807451284872e-39,4.07158032417321e-38,"GJA3","protein_coding"
